canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,window_months,window_start_date,window_end_date,n_common_valid,pearson_corr,std_ratio_new_old,nrmse_old_std,diagnostic_status
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-10-01,1930-09-01,60,0.291876000051657,2.41442026185802,2.3280952460406,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-11-01,1930-10-01,60,0.29203835635122,2.41181561926536,2.32554787501572,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1925-12-01,1930-11-01,60,0.291691036664871,2.40794860034256,2.32238697137702,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-01-01,1930-12-01,60,0.3282735108211,2.36513717917303,2.24524352100984,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-02-01,1931-01-01,60,0.306881096483332,2.39027069255823,2.29049618396488,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-03-01,1931-02-01,60,0.303493626931712,2.2622670226875,2.1782865369516,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-04-01,1931-03-01,60,0.317191656414392,2.28977396576104,2.18871976296894,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-05-01,1931-04-01,60,0.318739686083534,2.28744040094317,2.18499142540041,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-06-01,1931-05-01,60,0.318629946890255,2.28492799416389,2.18285507737609,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-07-01,1931-06-01,60,0.321196177023103,2.27122639873625,2.1678222382211,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-08-01,1931-07-01,60,0.318967201851737,2.25764375741956,2.1579802489964,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-09-01,1931-08-01,60,0.312902075252268,2.2549039732852,2.16181953196129,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-10-01,1931-09-01,60,0.323851641217601,2.25465182208071,2.15014838196636,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-11-01,1931-10-01,60,0.332363064939052,2.21131624722595,2.10237991928085,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1926-12-01,1931-11-01,60,0.440424486269196,1.87210120678569,1.68989174163201,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-01-01,1931-12-01,60,0.440502938504687,1.87277587211836,1.6903778552606,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-02-01,1932-01-01,60,0.387205549724076,1.60690401881542,1.52896643777247,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-03-01,1932-02-01,60,0.390751372065272,1.57674818073502,1.50132981565908,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-04-01,1932-03-01,60,0.38267139102073,1.52374418051272,1.4682052676576,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-05-01,1932-04-01,60,0.393069905326104,1.51545178523747,1.45094377654184,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-06-01,1932-05-01,60,0.402073908791304,1.51011745823768,1.43740267085999,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-07-01,1932-06-01,60,0.416537670593442,1.49732784987564,1.41230444439447,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-08-01,1932-07-01,60,0.428491511514792,1.49779838064644,1.39995093363064,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-09-01,1932-08-01,60,0.432696623516484,1.50433471547935,1.40042208344123,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-10-01,1932-09-01,60,0.431726496477005,1.4971778772609,1.39599731469856,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-11-01,1932-10-01,60,0.431227513873178,1.49529010399912,1.39508891010631,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1927-12-01,1932-11-01,60,0.431248799360138,1.49544013017717,1.39518200863625,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-01-01,1932-12-01,60,0.430505073228545,1.48643354504318,1.38911881486838,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-02-01,1933-01-01,60,0.379567113164183,1.26668301975227,1.28178011584717,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-03-01,1933-02-01,60,0.359813831205046,1.19958236214607,1.25541213554956,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-04-01,1933-03-01,60,0.540167262003418,1.13241963035318,1.02906885734774,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-05-01,1933-04-01,60,0.789927351235862,1.05799659617,0.669235443780989,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-06-01,1933-05-01,60,0.801211595069519,1.05454523601156,0.649798532540177,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-07-01,1933-06-01,60,0.802955671627249,1.05414747884295,0.64680790975849,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-08-01,1933-07-01,60,0.803099625072169,1.05421704755649,0.646604511746223,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-09-01,1933-08-01,60,0.803635098058926,1.05397963118202,0.645634962788938,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-10-01,1933-09-01,60,0.804367464343337,1.05030236673026,0.643050430840699,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1928-11-01,1933-10-01,60,0.8043670473429,1.04992066920265,0.642887876054529,computed
