boundary_position,transition_id,canonical_id,transition_vintage,old_source,new_source,comparison_mode,old_data_vintage,new_data_vintage,reference_date,old_transformed,new_transformed,difference_new_minus_old
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1989-07-01,0.0014499309109634595,-0.003814841091800858,-0.0052647720027643174
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1989-08-01,-0.004993174674662981,-0.013616481409506775,-0.008623306734843794
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1989-09-01,0.002788077349693552,0.0071267571619202386,0.004338679812226687
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1989-10-01,0.0033834518088822207,6.99554657970225e-05,-0.0033134963430851982
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1989-11-01,-0.0029683474296229306,0.011791598092234068,0.014759945521856999
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1989-12-01,0.004010904950174421,0.009860842787608348,0.005849937837433927
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-01-01,-0.0010526540069610846,-0.02641814978874102,-0.025365495781779934
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-02-01,-0.003104688241799103,-0.014583925901211714,-0.011479237659412611
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-03-01,0.005977969334542976,0.03478396852626098,0.028805999191718
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-04-01,0.0030105561842361794,0.0008166576315442597,-0.0021938985526919197
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-05-01,-0.008098992315530573,-0.017382308084213705,-0.009283315768683131
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-06-01,0.006854693187927197,0.01532164787219159,0.008466954684264394
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-07-01,-0.006018551423554008,-0.007814390968253093,-0.001795839544699085
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-08-01,0.007018836803498907,-0.0029524496151900337,-0.00997128641868894
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-09-01,-0.0006196074209281477,0.005278877137943283,0.005898484558871431
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-10-01,-0.005709239981234404,-0.007042981427302308,-0.0013337414460679042
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-11-01,0.0014403560123756876,0.013393935857243022,0.011953579844867335
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1990-12-01,0.004346143422877091,-0.010676310117389676,-0.015022453540266767
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-01-01,-0.003671990098060185,-0.023245899491719513,-0.019573909393659328
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-02-01,0.003899304893736577,0.00955508949622974,0.0056557846024931635
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-03-01,-0.002102920359672744,0.02201333973314945,0.024116260092822195
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-04-01,-0.006139896076903462,-0.0038799883307536476,0.002259907746149814
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-05-01,0.0034130967285834757,-0.008667979696687311,-0.012081076425270787
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-06-01,-0.0021495591674423054,0.010940108522392578,0.013089667689834883
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-07-01,0.0029532256301605386,-0.00579686525559886,-0.008750090885759398
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-08-01,-0.003126382961433194,-0.005805753542889036,-0.002679370581455842
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-09-01,0.0015793820905836142,0.0053275733243989265,0.0037481912338153123
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-10-01,-0.00020154383580717194,-0.0017067027546797675,-0.0015051589188725956
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-11-01,0.002887720969510177,0.012628415602147669,0.009740694632637492
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1991-12-01,0.0030730249992076963,0.004641244269953049,0.0015682192707453524
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-01-01,-0.008823341701528875,-0.02786925232327775,-0.019045910621748874
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-02-01,0.005126485942260395,0.0010381224673494671,-0.004088363474910928
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-03-01,0.0026647950954155064,0.018796461015487154,0.016131665920071647
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-04-01,-0.0024676402078354087,-0.020446132481469093,-0.017978492273633684
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-05-01,0.0011300688109248114,0.011634932772855322,0.01050486396193051
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-06-01,-0.005532917235057333,0.003369596187130952,0.008902513422188285
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-07-01,0.005509623435776767,0.002203964030631056,-0.003305659405145711
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-08-01,0.003073697572085976,-0.003075897851232412,-0.006149595423318388
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-09-01,0.0002653381696369195,0.005368677690610113,0.0051033395209731935
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-10-01,-0.001774815542693986,-0.003771759505422523,-0.001996943962728537
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-11-01,-0.00023468589077513258,0.008993561809806039,0.009228247700581171
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1992-12-01,-0.00535843958012272,-0.0006737971777575069,0.004684642402365213
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-01-01,0.0019277026062072267,-0.020127256371315738,-0.022054958977522965
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-02-01,0.0017450441039601472,0.0003662693255588323,-0.001378774778401315
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-03-01,-0.003024169239771446,0.011935482303565337,0.014959651543336783
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-04-01,0.0035120215926234266,0.007914398169200254,0.0044023765765768275
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-05-01,0.0014383825062305178,-0.011351049275795333,-0.01278943178202585
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-06-01,-0.00017605661296293817,0.007985156708063101,0.00816121332102604
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-07-01,-0.002935390512512015,-0.004692762332796363,-0.001757371820284348
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-08-01,0.0014613835856529533,-0.004028778696413937,-0.0054901622820668905
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-09-01,0.004377555611285722,0.005300481405349444,0.0009229257940637225
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-10-01,-0.002091386872089096,-0.0008500989749258281,0.001241287897163268
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-11-01,-0.006911305700271875,0.0004613120264149728,0.0073726177266868476
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1993-12-01,0.002251331363099851,0.007321793645141739,0.005070462282041888
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-01-01,0.0025470309695547755,-0.019033507801557548,-0.021580538771112323
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-02-01,0.0009757979061602029,0.0024914507797877405,0.0015156528736275376
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-03-01,-0.004149008465662796,0.006724837657436922,0.010873846123099717
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-04-01,0.0017641943099748758,0.008265907261929328,0.0065017129519544525
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-05-01,-0.003502640048743899,-0.01499866589739085,-0.011496025848646951
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-06-01,0.0025170605271007673,0.010656794409010573,0.008139733881909805
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-07-01,0.002262966475110595,-0.0027282810498583387,-0.004991247524968934
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-08-01,-0.006750142427132566,-0.00766304037496468,-0.0009128979478321142
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-09-01,0.001929272008166727,0.003243334666828801,0.001314062658662074
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-10-01,0.002298104062291806,0.0004869165072527437,-0.0018111875550390621
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-11-01,-0.0023857904882476078,0.006076898308311485,0.008462688796559092
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1994-12-01,-0.003632478621892865,0.0023273750348362654,0.0059598536567291305
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-01-01,0.0056187012012482995,-0.018048692109204012,-0.02366739331045231
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-02-01,-0.003546639951820474,-0.0025316865353932627,0.0010149534164272112
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-03-01,0.006593190619947897,0.019197636326863332,0.012604445706915435
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-04-01,-0.001933662864744612,0.0021377022465873807,0.004071365111331993
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-05-01,-0.0006839761937733613,-0.012420019621963263,-0.011736043428189902
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-06-01,-0.00636686484703386,0.0008500753655447113,0.007216940212578571
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-07-01,0.0009710869424326418,0.0005263464863158873,-0.0004447404561167545
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-08-01,0.0028145789973184066,-0.003302178577770931,-0.006116757575089338
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-09-01,-0.0017662305877053086,0.002649858819689044,0.004416089407394352
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-10-01,0.0007524724784602199,-0.001257697532166091,-0.002010170010626311
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-11-01,-0.0026805434734402667,0.005217199262162353,0.00789774273560262
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1995-12-01,0.0036915895704403567,0.009486400752372504,0.005794811181932147
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-01-01,2.854518960315744e-05,-0.024503423626622833,-0.02453196881622599
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-02-01,-0.00725983827454435,-0.0044650462390301016,0.0027947920355142486
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-03-01,0.012806463116105782,0.024541781055527068,0.011735317939421286
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-04-01,-0.008306907519607165,-0.004212333708826677,0.0040945738107804885
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-05-01,0.0027724560654895924,-0.0074266812644374625,-0.010199137329927055
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-06-01,0.0010659606632126284,0.008482357046508682,0.007416396383296053
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-07-01,0.0009471858978598036,-6.0537149879635876e-05,-0.0010077230477394394
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-08-01,-0.00031626293107489545,-0.005206999520401823,-0.004890736589326927
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-09-01,-0.0008744207384765446,-8.760015323616699e-05,0.0007868205852403776
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-10-01,-0.001313727293594802,-0.0011119053791244227,0.00020182191447037923
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-11-01,0.000316190567906105,0.008727830590885333,0.008411640022979228
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1996-12-01,0.0036078994049217883,0.007309005047037687,0.0037011056421158983
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-01-01,-0.003568614341130427,-0.022518613224038475,-0.018949998882908048
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-02-01,0.0011884140278075606,-0.00033459321597284486,-0.0015230072437804054
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-03-01,-0.0013249173602147835,0.010792367733330366,0.01211728509354515
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-04-01,0.0023827565251872684,0.0016762880851093342,-0.0007064684400779342
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-05-01,-0.002500014119861227,-0.003505013378873656,-0.001004999259012429
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-06-01,-0.0010345282673487333,0.0025847136646905966,0.00361924193203933
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-07-01,0.004643191322705853,0.0010584006924450051,-0.003584790630260848
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-08-01,-0.001367006156228534,-0.004430413616736573,-0.0030634074605080386
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-09-01,-0.00245303067561764,-0.00020422081004412007,0.00224880986557352
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-10-01,0.002816600700965566,0.002316772477589879,-0.0004998282233756868
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-11-01,0.0016036150505787106,0.009776072106888023,0.008172457056309312
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1997-12-01,-0.000889670247977925,0.002859310076839705,0.00374898032481763
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-01-01,-0.002074145618120582,-0.021051172981250588,-0.018977027363130006
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-02-01,-0.0012755151490857486,-0.00200218875506053,-0.0007266736059747814
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-03-01,0.00260994883350385,0.011029629800047402,0.008419680966543552
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-04-01,-0.001790366553938938,0.001033277875635008,0.002823644429573946
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-05-01,-0.0034455297262994122,-0.004066005428922992,-0.0006204757026235797
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-06-01,0.004806925264043471,0.0035426352821641416,-0.0012642899818793296
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-07-01,-0.004767016153079062,0.002878649888105045,0.007645666041184107
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-08-01,0.005534720799451165,-0.003866374432003994,-0.009401095231455159
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-09-01,0.002464573906162393,0.002546233608336834,8.16597021744414e-05
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-10-01,-0.00018748761707421124,0.0004069024174739866,0.0005943900345481978
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-11-01,-0.0034237138200445827,0.003488579204947939,0.006912293024992522
1,MONETARY_BASE__2020-01__AMBSL__to__BOGMBASE,MONETARY_BASE,2020-01,AMBSL,BOGMBASE,adjacent_vintage_bridge,2019-12,2020-01,1998-12-01,-0.00019997230617452288,0.0042325153049400654,0.004432487611114588
